Brand,Model,Year,Price,Color,Mileage,Transmission,Fuel_Type,Date_Sold,Buyer_Name,City,Dealership_ID,Cost,Profit,Customer_Email,Customer_Phone
Chevrolet,Impala,2019,66120.96,Grey,180734.3,Automatic,Petrol,24-09-2021,Steven Curtis,Romeroview,D0034,54784.96791,11335.99209,kwilcox@cook.org,+1-569-632-0967x7091
Hyundai,Sonata,2014,38755.69,Silver,152190,Manual,Diesel,10-04-2021,David Gaines,Ramirezport,D0014,32353.16358,6402.526418,petersenashley@hotmail.com,6643602307
Ford,Fusion,2006,54870.9,Black,102942.4,Automatic,Diesel,09-03-2023,Jeffrey Hill,Samuelfurt,D0004,41908.93156,12961.96844,flynnkatrina@hotmail.com,
Ford,Escape,2010,18168.94,Red,18183.6,Manual,Diesel,17-05-2025,Dennis Zimmerman,South Sherryshire,D0048,16206.13289,1962.807105,kcollier@yahoo.com,
Nissan,Sentra,2016,67541.92,Blue,6387.5,Manual,Hybrid,29-05-2022,Andrew Morrow,Port Crystalborough,D0046,59973.75647,7568.163531,amoss@collins.com,759.984.9191
Kia,Optima,2010,50940,Silver,92115.5,Automatic,Petrol,16-05-2024,Tara Jones,Oliverburgh,D0027,43150.83705,7789.162948,thompsonlinda@yahoo.com,516.487.1376x34835
Nissan,Altima,2019,17322.84,Black,156541.4,Automatic,Hybrid,25-01-2022,Lance Huffman,Lake Ashley,D0029,13046.97535,4275.864648,alyssa18@white-montoya.com,(420)840-4417x55333
BMW,X3,2007,5246.52,Red,7968.9,Manual,Petrol,10-03-2024,Michael Bishop,Port David,D0047,3799.816006,1446.703994,michaelbrown@gmail.com,055-550-8700
Mercedes,GLA,2014,25272.75,Blue,46639,Manual,Petrol,03-04-2023,Rachel Johnson,New Tiffanyburgh,D0028,18096.79637,7175.953633,jacob90@gmail.com,192.387.2924x2486
Volkswagen,Passat,2005,45444.38,Silver,96143.6,Automatic,Petrol,25-04-2025,Michael Lopez,Ryanstad,D0035,38544.74232,6899.637681,wjames@green-stewart.com,833.410.4957x46839
Kia,Optima,2023,51243.56,Grey,74409.2,Manual,Petrol,26-06-2021,Kathryn White,Pamelafort,D0008,46439.92872,4803.63128,nguyencraig@yahoo.com,0018678152693x8721
Ford,Focus,2011,42224.69,Blue,102332.5,Manual,Diesel,13-04-2022,Cameron Nelson,Lake Haley,D0016,38617.9671,3606.7229,amber29@gmail.com,(135)929-4825
Toyota,Corolla,2006,12639.12,Blue,41312.3,Manual,Electric,16-02-2021,Daniel Peters,West Jason,D0042,10312.32776,2326.792242,ghill@yahoo.com,+15939465026x274
BMW,X5,2023,62062.84,Silver,47576.9,Manual,Hybrid,06-12-2020,Haley Marquez,Mariafurt,D0036,55612.51404,6450.325959,zachary27@hotmail.com,+1-788-728-3968x86188
Hyundai,Sonata,2024,27961.4,Red,5727.7,Manual,Hybrid,11-03-2025,Jason Williams,Lake Jacquelinechester,D0030,26192.00398,1769.39602,marissawaters@gmail.com,317.678.0228x0899
Ford,Escape,2020,40019.79,Red,118300.6,Automatic,Hybrid,12-09-2022,Nicholas Ross,North Analand,D0018,30766.91553,9252.874471,nicholasjones@ballard-ross.org,(392)677-2617x059
BMW,X5,2006,43915.29,Blue,170845.1,Manual,Electric,01-06-2025,Carl West,Lake Kendramouth,D0002,35109.839,8805.450995,laurarodriguez@williams-hamilton.info,+1-807-513-4586x0723
Hyundai,Tucson,2012,7110,Black,110900.7,Automatic,Petrol,03-04-2024,Lauren Wagner,Scottport,D0049,6632.703909,477.2960907,payneeric@gmail,7731070960
BMW,X5,2017,10952.2,Silver,133275.6,Manual,Electric,30-07-2023,Richard Mercer,Paulborough,D0013,8592.6333,2359.5667,jamesking@hotmail.com,
Nissan,Rogue,2002,35799.58,Grey,8700.5,Automatic,Hybrid,22-05-2021,Frank Snyder,Jimenezmouth,D0004,33238.80284,2560.777159,bphillips@gmail,001-170-254-2549
Mercedes,GLA,2017,57421.88,Grey,77593.1,Manual,Diesel,29-10-2024,Aaron White,Michaelchester,D0026,54278.67609,3143.203911,pricejodi@hamilton-stevens.com,001-939-358-5264x69796
Hyundai,Elantra,2022,30602.01,Silver,101826.2,Manual,Hybrid,23-11-2023,Robin West,Samanthaburgh,D0025,26484.59163,4117.418367,eugenewalsh@flores.com,(929)397-7063
Hyundai,Elantra,2006,59174.19,Black,22413.3,Manual,Petrol,24-05-2025,Robert Parks,Port Maryshire,D0030,53506.6383,5667.5517,katrina84@gmail,-9838
BMW,X1,2013,56130.49,Blue,42437.8,Automatic,Hybrid,24-09-2023,Angela Sullivan,Jacobland,D0011,49809.43295,6321.057051,foleyharry@yahoo.com,001-637-951-1488x6146
Honda,Accord,2009,39169.84,Red,65024.4,Automatic,Diesel,26-05-2023,Nicholas Melton,South Danielle,D0007,34269.04924,4900.790764,mmckee@sosa-nelson.info,+1-201-453-7243x0432
Toyota,Corolla,2000,61160.44,Silver,190398.4,Automatic,Hybrid,13-12-2021,Angela Silva,Burnettport,D0031,47505.31787,13655.12213,zacharykim@yahoo.com,340-200-1388x13236
Volkswagen,Tiguan,2002,27270.76,White,48713.5,Automatic,Hybrid,23-10-2024,Rachel Ramsey,Gilbertchester,D0044,19478.7835,7791.976503,davidacevedo@gmail.com,+1-525-033-5287x85578
Toyota,RAV4,2021,30636.22,Red,161187.9,Automatic,Hybrid,11-06-2024,Donald Simmons,Lake Jessica,D0010,24072.80609,6563.413913,,001-198-411-6131x1883
Volkswagen,Passat,2005,63227.33,Black,125987.7,Manual,Petrol,15-02-2025,Kathleen Stein,East Mariechester,D0039,54801.27641,8426.053594,bobby12@dodson-lewis.org,
Kia,Optima,2000,,Grey,70450.3,Automatic,Hybrid,01-08-2023,Suzanne Gardner,Beverlyside,D0013,,,evanrivera@hensley.com,(474)056-1292
Volkswagen,Passat,2016,27121.56,,112605.8,Manual,Petrol,23-08-2022,David Scott,Whiteberg,D0031,19065.90057,8055.659427,reneejimenez@young.org,(320)828-1066x13973
Hyundai,Sonata,2018,24067.29,Blue,190034.1,Automatic,Hybrid,30-08-2023,Paul Hart,South Steventown,D0007,17687.60721,6379.682789,,159.719.2888
Kia,Sportage,2013,62526.35,Black,120933,Manual,Electric,28-01-2022,Mr. Mark Singh,Glennhaven,D0049,54956.53376,7569.816239,utrevino@taylor.com,320-267-9307x70753
Kia,Sportage,2002,27676.58,Grey,162784,Automatic,Electric,06-06-2021,Rachel Sharp,Wendyside,D0042,26104.50668,1572.073323,gregory86@yahoo.com,523-081-4169x342
Toyota,Camry,2007,33774.43,Blue,122100.6,Automatic,Electric,13-09-2023,Drew Fox,Port Phyllis,D0042,31942.71347,1831.716529,rhodesdustin@yahoo.com,562.364.6712x2404
Mercedes,C-Class,2007,33660.21,Black,59533.3,Automatic,Hybrid,24-06-2022,Mary Brown,Nathanshire,D0036,27719.00747,5941.202526,thompsonandrea@moore.com,001-266-626-1621
Volkswagen,Golf,2005,51905.01,Red,53296.6,Manual,Electric,26-01-2022,Eric Thompson,East Stevenside,D0020,47614.44197,4290.568031,brittanyrichardson@gmail.com,
Kia,Rio,2001,67893.37,Black,22035.4,Automatic,Hybrid,19-12-2023,James Griffin,Lynnmouth,D0004,60031.7668,7861.603203,leonard67@willis-mercado.biz,2878338841
Ford,Fusion,2011,38574.14,Silver,93131.3,Manual,Diesel,27-04-2021,Rhonda Sparks,Lake Michellemouth,D0007,31833.69706,6740.442938,,001-172-396-4090
Hyundai,Sonata,2023,7427.28,Blue,170899.1,Automatic,Hybrid,10-06-2021,Matthew White,Pennyfurt,D0001,6262.609213,1164.670787,kellychristine@anderson.com,
Toyota,RAV4,2024,42411.79,Red,15407.6,Automatic,Petrol,07-05-2025,Jennifer Logan,Jonland,D0044,31143.26523,11268.52477,rhonda11@hotmail.com,+1-437-624-0861x4500
Mercedes,C-Class,2012,24436.93,Silver,56162.3,Manual,Hybrid,12-11-2020,Brett Adkins,Bruceberg,D0045,22834.24287,1602.687131,alyssaprice@yahoo.com,+1-183-488-2272x21335
Honda,Accord,2008,18972.59,Black,92201.5,Manual,Electric,30-04-2023,Lori Henderson,Bryceview,D0042,14950.06781,4022.522188,jodystark@gmail,(924)566-5459x651
Mercedes,GLA,2024,54954.71,Grey,,Automatic,Diesel,29-06-2025,Renee Green,New Christine,D0047,44597.79775,10356.91225,jonferguson@gmail,4798599396
Toyota,Camry,2002,46373.08,Grey,110641.5,Automatic,Diesel,17-02-2021,Matthew Miller,Lake Marissachester,D0013,40247.89441,6125.185594,cgomez@gonzales.biz,267.875.6138
Ford,Focus,2015,35011.85,Black,121653.2,Manual,Petrol,08-08-2024,Mary Martinez,Matthewstad,D0022,27430.93081,7580.919188,kerrdaniel@reid-thompson.com,+1-694-768-6703x28431
Toyota,Camry,2022,37826.58,Red,100409.4,Automatic,Petrol,30-03-2024,Tiffany Flores,New Adrienne,D0021,28883.04462,8943.535377,jenniferphillips@gmail.com,9854587286
BMW,X1,2015,7327.82,White,107903.5,Manual,Hybrid,04-07-2021,Michelle Davis,South Shellyburgh,D0022,6285.528091,1042.291909,charles85@yahoo.com,308-243-4698x4469
Mercedes,E-Class,2006,33135.87,Black,133687.2,Automatic,Electric,05-03-2022,Tina Vance,North Savannah,D0028,23402.07633,9733.793674,umartinez@wade-morris.org,2297790027
Kia,Sportage,2016,20915.78,Grey,158245.6,Manual,Diesel,14-05-2021,Wayne Greene,Youngland,D0009,18409.67797,2506.102029,jasminereed@yahoo.com,14053084447
BMW,X3,2008,62769.24,,114583.8,Manual,Diesel,01-09-2021,Chad Kline,West Robertstad,D0026,52004.68207,10764.55793,wrojas@gmail.com,342.157.1359
Toyota,RAV4,2010,15043.48,Silver,126873.9,Automatic,Petrol,09-02-2023,Christopher Herrera,Port Johnland,D0009,12808.59703,2234.882967,johnthomas@cooper-jordan.biz,850.161.6852
Volkswagen,Tiguan,2019,31143.35,Blue,47694.2,Automatic,Diesel,21-02-2023,Danny Buckley,Raychester,D0015,26720.06124,4423.288761,pottermichelle@larson.com,-4883
Volkswagen,Tiguan,2018,12627.06,Black,58659.8,Automatic,Diesel,14-03-2024,Kimberly Larson,South Kevinfurt,D0010,10502.71549,2124.344513,rgarcia@gmail.com,186.414.8014x704
Mercedes,C-Class,2002,41297.7,Black,5853.9,Manual,Diesel,07-08-2023,Daniel Taylor,South Pamela,D0024,34922.7163,6374.983705,bryanalexander@gmail.com,
Hyundai,Tucson,2004,57503.6,Red,63686.5,Automatic,Petrol,25-12-2024,Mrs. Michelle Jennings,Vincentfurt,D0042,50082.5908,7421.009203,danielle44@yahoo.com,(792)709-6901x08374
Kia,Rio,2016,28329.51,White,122000.6,Automatic,Diesel,02-04-2021,Shawn Lowe,Alexistown,D0008,25164.52898,3164.981022,rcook@sutton.com,348.404.3510
Honda,CR-V,2005,36591.27,Grey,41619.8,Automatic,Hybrid,10-07-2024,Mark Lambert,Youngburgh,D0024,32268.49072,4322.779285,huffdana@yahoo.com,125-862-2213x413
Mercedes,E-Class,2020,35357.46,White,155931,Automatic,Electric,05-05-2021,John Bailey,Freemanfurt,D0016,32437.07928,2920.38072,vargasryan@yahoo.com,(920)352-0701x7831
Volkswagen,Passat,2009,22017.12,,93429.1,Automatic,Electric,27-07-2021,John Romero,Marshallmouth,D0049,16454.7337,5562.3863,levimelendez@gmail.com,+19639397358x087
Mercedes,GLA,2000,38177.37,Blue,132609.4,Manual,Hybrid,18-05-2022,Casey Fuller,North Molly,D0026,30552.85261,7624.517386,angelacarter@yahoo.com,851-511-2262x0909
Mercedes,E-Class,2011,44086.73,Blue,76812.1,Manual,Petrol,25-06-2022,Nicholas Swanson,East Michaelport,D0027,41307.01831,2779.711686,kimberlyclark@gmail.com,774-057-1571x8590
BMW,X3,2024,59363.68,Grey,101847.3,Manual,Electric,13-10-2021,Anthony Reynolds,Harrisfort,D0037,47440.34499,11923.33501,darrylanderson@yahoo.com,307.746.4257x30530
Kia,Rio,2009,52882.95,,99092.9,Manual,Petrol,16-10-2022,Sergio Roberts,South Cody,D0004,38668.93951,14214.01049,bowmandylan@hotmail.com,524.097.1690
Nissan,Altima,2018,49719.28,White,95059.8,Manual,Petrol,08-11-2021,Edgar Hayes,Lake Matthew,D0050,41334.68434,8384.595659,,(689)237-9330x04764
Honda,Civic,2010,28660.89,Blue,71983.7,Automatic,Diesel,09-12-2022,Heather Jenkins,Wagnerville,D0024,20847.15018,7813.73982,caitlin86@hernandez.com,(230)902-7556x0713
Ford,Focus,2015,14589.14,White,82473.7,Automatic,Petrol,01-07-2024,Melanie Coleman,Lake Stephenside,D0019,10952.26157,3636.878425,derrickmunoz@gmail,(867)677-7042x7246
Toyota,Corolla,2010,23389.65,Black,70596,Automatic,Electric,11-01-2024,Nathan Phillips,Patelport,D0036,22210.33658,1179.313424,carolyn28@hotmail.com,(851)664-8706x28487
Honda,Accord,2017,67160.24,Grey,46864.5,Manual,Hybrid,06-01-2022,Tina Hayes,New Andreamouth,D0039,56101.67918,11058.56082,hcollins@yahoo.com,
Mercedes,C-Class,2009,69253.3,Grey,118203.2,Automatic,Hybrid,22-11-2020,Lisa Villa,Lukeside,D0010,53395.30521,15857.99479,,(870)503-8267x73586
Kia,Sportage,2010,54787.32,Red,127020.7,Manual,Diesel,05-04-2024,Caroline Gomez,South Sara,D0025,51976.38744,2810.932559,brandon41@lambert.biz,(688)7051159x89082
Honda,CR-V,2021,32315.21,Silver,117272,Manual,Petrol,04-04-2021,Caitlin Bishop DVM,Raymondshire,D0018,30429.28561,1885.924392,brendamurphy@yahoo.com,721.878.1713x949
Honda,Accord,2006,16258.75,Blue,84150,Automatic,Petrol,26-04-2025,Allison Carr,Michaelville,D0019,13172.59147,3086.158529,curtis84@hotmail.com,602-854-5688x385
Chevrolet,Impala,2018,7766.72,Red,134809.4,Automatic,Hybrid,05-03-2022,Barbara Mora,Carolstad,D0036,5942.323508,1824.396492,mindynunez@hotmail.com,(768)863-2480x28077
BMW,X3,2014,38782.65,White,155720.3,Manual,Hybrid,15-03-2024,Sharon Wallace,Martinezbury,D0010,35276.69493,3505.955069,allisonemily@ferguson.com,001-139-039-9175x25482
BMW,X5,2022,11025.83,Black,41337.8,Manual,Hybrid,23-07-2022,Jeffrey Hernandez,Markland,D0033,9690.659092,1335.170908,harold26@gmail.com,429-905-9211
Kia,Sportage,2017,17618.09,Grey,154171.8,Manual,Hybrid,18-07-2024,Mrs. Rebecca Gaines MD,Moranchester,D0050,15358.31201,2259.777993,ramirezbrittany@ballard.com,-7582
Kia,Optima,2009,22720.7,Silver,37909.1,Manual,Hybrid,14-06-2025,Chad Foley,New Thomasview,D0005,20977.53235,1743.167654,michael59@hotmail.com,+1-595-371-8512x3510
Volkswagen,Tiguan,2022,26772.36,Red,163022.9,Manual,Hybrid,08-03-2024,Katelyn Flowers,North Nancy,D0047,23354.98292,3417.377075,lindseyhernandez@gould-bryant.net,(238)879-9711x305
Volkswagen,Golf,2017,66018.28,White,57312.4,Manual,Hybrid,01-01-2023,Victor Banks,Port Andrewside,D0049,50896.75902,15121.52098,katherinemaxwell@anderson-pearson.com,001-198-282-6903
Ford,Focus,2018,55797.65,Blue,52383.7,Automatic,Electric,07-04-2025,Nancy Black,Brendatown,D0035,48737.33846,7060.311536,bartlettjonathan@mills.com,362.321.8868x990
Nissan,Altima,2001,68781.15,Grey,143898.2,Automatic,Hybrid,14-02-2021,Ann Lawson,Thomasmouth,D0044,53405.35625,15375.79375,fryrobin@gmail.com,(598)827-6412
Toyota,Camry,2010,26310.77,White,138864.8,Manual,Hybrid,19-06-2021,Tiffany Maddox,Aguilarport,D0034,23411.57954,2899.190458,mcmillanthomas@smith.com,4979223422
Nissan,Altima,2017,49005.09,Red,177905,Manual,Petrol,04-02-2023,Joshua Morales,North Christineborough,D0033,41896.26285,7108.827153,lbonilla@hotmail.com,(955)824-3852x14609
BMW,X5,2008,18964.31,,183520.2,Automatic,Hybrid,27-04-2024,Nicholas Shaw,Hooverhaven,D0021,13642.03117,5322.278833,ifrazier@gmail.com,(828)848-0390x355
BMW,X1,2001,8994.36,Blue,22117.1,Manual,Hybrid,27-11-2023,Christopher Ballard,Randybury,D0017,7449.208468,1545.151532,erica24@hotmail.com,777-301-6463x02908
Volkswagen,Golf,2018,68115.74,Black,135780.6,Automatic,Electric,12-07-2021,Eric Johnson,North Robert,D0022,53527.06789,14588.67211,lclark@frazier.net,664.019.1858x799
Nissan,Sentra,2020,22102.23,Blue,182926,Automatic,Hybrid,29-04-2025,Kevin Solis,Rebeccabury,D0048,17287.09692,4815.133076,sanchezlisa@hotmail.com,+1-292-168-5487x68267
Toyota,Camry,2004,18468.47,Silver,23678.8,Manual,Petrol,15-05-2022,Ashley Macias,New Scottville,D0037,15708.61711,2759.852887,tinahayden@thomas.com,-2764
Toyota,Camry,2004,13249.13,Red,108105.2,Manual,Hybrid,27-11-2023,Linda Meyer,Lake Thomas,D0015,10342.02188,2907.108125,qharris@hotmail.com,(021)807-2816
Volkswagen,Tiguan,2000,26693.9,Blue,97250.9,Automatic,Electric,11-02-2023,Mark Moody,Lake Steven,D0035,23870.31101,2823.588994,kaitlyn10@flores.com,001-305-763-2204x3334
Nissan,Sentra,2001,25287.23,Red,127364.7,Manual,Electric,24-01-2025,Bryan Garcia,North Carolynchester,D0028,18148.59083,7138.639169,meganboyer@lloyd.biz,+1-118-803-5158x0622
Ford,Focus,2012,40734.38,White,61062.6,Automatic,Hybrid,26-06-2024,Nancy Bailey,South Brianborough,D0007,35239.19251,5495.187495,baileydaniel@yahoo.com,001-870-212-6946x8919
Volkswagen,Golf,2014,23330.25,Red,40025,Manual,Hybrid,02-11-2020,Melissa Williams,New Carlosville,D0032,21050.85427,2279.395733,paulnelson@bennett-edwards.info,+1-387-382-5500x17612
Mercedes,E-Class,2016,6441.09,Blue,53856.6,Manual,Electric,24-05-2025,William Powell,Christopherview,D0011,5592.205367,848.8846326,,(974)776-0543x838
Kia,Sportage,2001,14358.27,Grey,66246.7,Automatic,Petrol,27-09-2022,Cameron Daniels,West Anthony,D0010,11835.62676,2522.643242,marc19@yahoo.com,9443030950
Kia,Rio,2013,42638.07,Black,95160.3,Automatic,Petrol,20-05-2023,Elizabeth Dixon,New Kristen,D0009,39976.46324,2661.606757,fdavis@gmail.com,(879)053-0546x9856
Chevrolet,Malibu,2007,28723.4,,116998.2,Automatic,Diesel,20-03-2024,Allen Herman,South Connie,D0014,22260.1933,6463.206696,tonyacharles@gmail,090.761.1222
Honda,Accord,2010,35750.22,Red,179795,Manual,Diesel,09-11-2020,Mr. Daniel White,South Dawn,D0013,25196.46805,10553.75195,jshannon@williamson-hayes.com,+1-004-287-9595x9079
BMW,X3,2023,39340.84,Black,127475.6,Manual,Petrol,10-02-2024,Caitlin Hill,Aprilburgh,D0025,31787.29419,7553.545814,baxterdeborah@powell.net,001-331-408-5045x9004
Mercedes,GLA,2009,40384.25,Red,156916.3,Automatic,Petrol,05-08-2024,Robert Brooks,Lake Allison,D0002,28602.26557,11781.98443,kellymegan@gmail,5692998984
Chevrolet,Malibu,2000,25521.1,Grey,155588,unknown,Diesel,03-06-2022,Daniel Wilson,Jamesborough,D0035,23951.14881,1569.951186,clifford65@hotmail.com,814-530-9792x6867
BMW,X1,2014,65389.95,Red,,Automatic,Petrol,06-11-2020,Jodi Montgomery,Lake Kaylafort,D0007,49204.59763,16185.35237,jason52@hickman.com,001-900-102-0407x623
Mercedes,GLA,2022,61798.56,Blue,112600.9,Automatic,Diesel,26-04-2024,Samantha Mcpherson,Hoodfurt,D0021,55447.63051,6350.929494,lindseytasha@boyle.com,(445)038-7915x019
Nissan,Altima,2012,39397.1,,78825.3,Manual,Electric,23-12-2023,Maria Campbell,East Brian,D0018,35206.94345,4190.156545,cantrellkathryn@russell.com,(831)509-5939x77807
Chevrolet,Malibu,2024,50593.92,Red,138698.1,Manual,Petrol,08-12-2024,Melissa Johnson,Tamiside,D0003,38169.68363,12424.23637,wandamartinez@yahoo.com,349.443.0205x73154
Chevrolet,Impala,2009,46832.9,,106230.8,Manual,Electric,09-07-2022,Alexis Harvey,Jenniferport,D0042,40056.48999,6776.410005,,+1-339-137-5145x058
Ford,Escape,2010,42110.7,Black,,Manual,Hybrid,25-07-2020,Maria Garcia,West Michaelberg,D0039,29983.64975,12127.05025,michaelortiz@walker-watson.info,(759)819-0132x6376
Mercedes,E-Class,2004,47415.94,Grey,40546.1,Automatic,Diesel,31-12-2020,Ruth Boyle,South Donald,D0041,38923.44389,8492.496115,nancybaker@gmail.com,492-276-9429
Honda,Civic,2017,,Red,,Automatic,Diesel,23-11-2024,Emily Taylor,Hodgehaven,D0049,,,rwillis@lopez-velazquez.com,922-708-1143x4316
Nissan,Sentra,2020,35377.97,Red,175109.7,Automatic,Hybrid,25-04-2022,Paul Love II,Williamchester,D0011,32911.62914,2466.34086,ycollins@gmail.com,572.013.4539x4675
Nissan,Altima,2014,58513.24,White,158054.5,Automatic,Electric,19-05-2021,Kevin Taylor,South Stephen,D0039,55237.75695,3275.483051,justinford@gmail,(454)293-3314x4756
Volkswagen,Passat,2013,47086.17,Grey,121980.1,Manual,Electric,08-02-2023,Theresa Burns,Paulport,D0024,35576.93003,11509.23997,stricklandjoyce@gmail,(456)043-4354x52968
Volkswagen,Tiguan,2003,69381.8,Blue,34112.8,Manual,Petrol,14-02-2025,Brandon Rodriguez,Williamfort,D0046,52176.95282,17204.84718,bethanymiller@morris-mills.com,307.838.8477
Kia,Optima,2023,39492.04,,123913.2,Manual,Petrol,28-12-2024,Eric Nelson,West Kathyborough,D0019,35085.91484,4406.12516,jasonmartinez@morgan.com,3007707747
Hyundai,Tucson,2015,17293.89,Silver,28526.3,Automatic,Petrol,20-12-2022,Brandon Johnson,Jamesfurt,D0004,13201.20186,4092.688137,davidallen@yahoo.com,977.572.8540x340
Chevrolet,Impala,2019,65353.01,Grey,137228.4,Manual,Electric,13-03-2024,Bradley Fox,Webbchester,D0026,60371.09383,4981.91617,amcconnell@rose.com,246-981-3466
Mercedes,C-Class,2024,7346.27,Red,124268.6,Automatic,Hybrid,20-05-2021,Ebony Weber,New Michaelshire,D0038,6196.448599,1149.821401,patricia54@torres-evans.info,3023786705
Honda,CR-V,2013,67540.69,Silver,41884.1,Manual,Diesel,14-02-2024,Chad Jones,Griffinberg,D0042,53201.42367,14339.26633,gmoreno@hotmail.com,(652)943-1792x45322
Mercedes,GLA,2012,39474.01,Silver,160579.3,Manual,Electric,13-03-2024,Michelle Crawford,Tyronefort,D0032,35849.24732,3624.762682,marystewart@gmail.com,590-786-4531x059
BMW,X5,2015,21482.77,Silver,29158.6,Automatic,Diesel,10-05-2023,Laura Martinez,Millerton,D0039,17687.87467,3794.895335,,(285)599-5961
Volkswagen,Golf,2004,13933.92,Blue,21127.3,Manual,Hybrid,22-12-2024,Jason Mclaughlin,Barronfurt,D0045,12929.39902,1004.520978,murphylevi@hotmail.com,(737)078-1014
Kia,Optima,2024,46871.06,Red,66671.8,Manual,Hybrid,18-01-2021,Patrick Gonzalez,Browninghaven,D0046,43683.99474,3187.065257,katiebarnes@gmail.com,
BMW,X1,2009,46648.04,Blue,73199.7,Automatic,Petrol,15-05-2025,Kevin Hart,Littleport,D0036,34582.75947,12065.28053,scott71@gmail.com,
Toyota,RAV4,2008,38512,Grey,158507.4,Manual,Electric,08-11-2021,Donna Guerrero,East James,D0040,26980.76975,11531.23025,stacy90@hotmail.com,036.799.0951x0886
Honda,Accord,2017,29541.88,,195413.7,Manual,Electric,20-05-2022,Michael Martinez,Robertborough,D0037,27946.10844,1595.77156,boothsheryl@gmail.com,0012903758624x15333
BMW,X1,2001,56080.21,Red,8050.1,Automatic,Hybrid,18-09-2020,Yolanda Williams,East Andrewton,D0033,51960.24283,4119.967171,floresraymond@gmail.com,(797)7179838
Honda,Civic,2003,60302.04,Red,103461.3,Manual,Petrol,03-06-2021,Amanda Hill,Christianville,D0036,43047.29321,17254.74679,edwinlong@drake.com,001-395-175-9859x2376
Mercedes,C-Class,2016,24934.61,Silver,178109.1,Automatic,Petrol,22-06-2022,Claire Morris,Teresaview,D0003,22647.07312,2287.536878,danielcunningham@gmail.com,209-712-4639x1703
Honda,Accord,2009,59701.58,Grey,36467.5,Automatic,Electric,01-10-2020,Valerie Smith,Simmonsfort,D0009,48624.02545,11077.55455,,
Honda,Civic,2010,51088.17,White,126481.8,unknown,Diesel,17-11-2020,Elizabeth Thompson,Lake Leeport,D0008,39069.18763,12018.98237,wilsonnatasha@bryant.com,(008)705-8909x7693
